serial,path,ipaddress,adaptive_question_order_1,adaptive_question_order_2,adaptive_question_order_3,adaptive_question_order_4,adaptive_question_order_5,adaptive_question_order_6,adaptive_question_order_7,adaptive_question_order_8,adaptive_question_order_9,adaptive_question_order_10,adaptive_question_order_11,adaptive_question_order_12,adaptive_question_order_13,adaptive_question_order_14,adaptive_question_order_15,adaptive_question_order_16,adaptive_question_order_17,adaptive_question_order_18,adaptive_question_order_19,adaptive_question_order_20,adaptive_question_id_1,adaptive_question_id_2,adaptive_question_id_3,adaptive_question_id_4,adaptive_question_id_5,adaptive_question_id_6,adaptive_question_id_7,adaptive_question_id_8,adaptive_question_id_9,adaptive_question_id_10,adaptive_question_id_11,adaptive_question_id_12,adaptive_question_id_13,adaptive_question_id_14,adaptive_question_id_15,adaptive_question_id_16,adaptive_question_id_17,adaptive_question_id_18,adaptive_question_id_19,adaptive_question_id_20,adaptive_question_info_1,adaptive_question_info_2,adaptive_question_info_3,adaptive_question_info_4,adaptive_question_info_5,adaptive_question_info_6,adaptive_question_info_7,adaptive_question_info_8,adaptive_question_info_9,adaptive_question_info_10,adaptive_question_info_11,adaptive_question_info_12,adaptive_question_info_13,adaptive_question_info_14,adaptive_question_info_15,adaptive_question_info_16,adaptive_question_info_17,adaptive_question_info_18,adaptive_question_info_19,adaptive_question_info_20,adaptive_response_answer_1,adaptive_response_answer_2,adaptive_response_answer_3,adaptive_response_answer_4,adaptive_response_answer_5,adaptive_response_answer_6,adaptive_response_answer_7,adaptive_response_answer_8,adaptive_response_answer_9,adaptive_response_answer_10,adaptive_response_answer_11,adaptive_response_answer_12,adaptive_response_answer_13,adaptive_response_answer_14,adaptive_response_answer_15,adaptive_response_answer_16,adaptive_response_answer_17,adaptive_response_answer_18,adaptive_response_answer_19,adaptive_response_answer_20,adaptive_response_time_1,adaptive_response_time_2,adaptive_response_time_3,adaptive_response_time_4,adaptive_response_time_5,adaptive_response_time_6,adaptive_response_time_7,adaptive_response_time_8,adaptive_response_time_9,adaptive_response_time_10,adaptive_response_time_11,adaptive_response_time_12,adaptive_response_time_13,adaptive_response_time_14,adaptive_response_time_15,adaptive_response_time_16,adaptive_response_time_17,adaptive_response_time_18,adaptive_response_time_19,adaptive_response_time_20
132532,1,75.177.129.69,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,524288,524289,524290,524291,557059,557060,565252,565253,567301,567302,567303,567304,567305,567306,567307,567308,567309,567310,567312,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/0days-B:$250/90days,A:$150/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$300/7days,A:$100/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$96/0days-B:$250/90days,A:$80/0days-B:$250/90days,A:$80/7days-B:$250/90days,A:$95/0days-B:$250/60days,A:$80/0days-B:$250/60days,A:$80/7days-B:$250/60days,A:$50/3days-B:$250/60days,A:$100/0days-B:$250/30days,A:$95/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$247/0days-B:$300/7days,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1426523428.24665,1426523431.50554,1426523434.64397,1426523437.44617,1426523441.34024,1426523444.76823,1426523448.70691,1426523451.61359,1426523455.31796,1426523458.89456,1426523461.83574,1426523466.57231,1426523469.80191,1426523472.86104,1426523475.69808,1426523478.48842,1426523481.23245,1426523484.44693,1426523487.54716,1426523490.72897
132533,2,72.189.54.146,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,524288,786432,917504,917505,917506,917507,917508,917509,917510,917511,918023,918279,918280,918344,918376,918392,918400,918404,918406,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$249/0days-B:$250/30days,A:$249/0days-B:$250/90days,A:$248/0days-B:$250/30days,A:$247/0days-B:$250/30days,A:$247/0days-B:$250/90days,A:$246/0days-B:$250/30days,A:$246/0days-B:$250/90days,A:$245/0days-B:$250/30days,A:$250/0days-B:$300/7days,A:$245/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$246/0days-B:$300/7days,A:$250/0days-B:$300/14days,A:$249/0days-B:$250/60days,A:$245/0days-B:$300/7days,A:$248/0days-B:$250/60days,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1426525525.38776,1426525529.30326,1426525534.44909,1426525538.23678,1426525541.91989,1426525546.06666,1426525549.68334,1426525552.93398,1426525555.78035,1426525558.55778,1426525562.14968,1426525565.43035,1426525569.44789,1426525572.17775,1426525575.26445,1426525578.21669,1426525580.89216,1426525584.31186,1426525586.8547,1426525589.90375
132535,4,206.255.177.39,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,524288,524289,655361,655362,688130,688131,696323,700419,702467,703491,704003,704259,704387,704451,704483,704499,704507,704511,704513,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$248/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$247/0days-B:$300/14days,A:$99/0days-B:$250/90days,A:$98/0days-B:$250/90days,A:$246/0days-B:$300/14days,A:$97/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$96/0days-B:$250/90days,A:$150/0days-B:$250/60days,A:$249/0days-B:$300/7days,A:$100/14days-B:$250/90days,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1426527990.3883,1426527993.69709,1426527998.30668,1426528003.12295,1426528007.79815,1426528012.97899,1426528016.67423,1426528024.61522,1426528028.98026,1426528033.30802,1426528037.22092,1426528040.74398,1426528043.52382,1426528046.47247,1426528050.10695,1426528053.60826,1426528082.72464,1426528092.15405,1426528096.27866,1426528100.81162
132536,1,50.173.75.196,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749189,749221,749222,749230,749234,749235,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$248/0days-B:$300/7days,A:$99/0days-B:$150/90days,A:$246/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$98/0days-B:$150/90days,A:$245/0days-B:$300/14days,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1426528769.9568,1426528774.61743,1426528778.27688,1426528791.05916,1426528795.27362,1426528801.34034,1426528808.80626,1426528814.20416,1426528831.74719,1426528837.34146,1426528840.96563,1426528848.09092,1426528855.48018,1426528886.00381,1426528889.80622,1426528898.24162,1426528901.82234,1426528905.07386,1426528908.56435,1426528911.78385
132539,4,24.249.246.14,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750852,750853,750917,750949,750950,750958,750959,750961,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$246/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$245/0days-B:$250/60days,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1426529534.25618,1426529537.38047,1426529541.35298,1426529545.26413,1426529548.42684,1426529551.6815,1426529555.45733,1426529559.71179,1426529562.81151,1426529565.85312,1426529569.26854,1426529572.62722,1426529576.1846,1426529579.50053,1426529582.30386,1426529585.75423,1426529588.42641,1426529591.52285,1426529594.72105,1426529597.52369
132548,1,67.138.142.46,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750852,750853,750917,750949,750950,750958,750959,750961,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$246/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$245/0days-B:$250/60days,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1426529683.14995,1426529687.48636,1426529690.51942,1426529693.45615,1426529696.71241,1426529699.61415,1426529703.84439,1426529708.87631,1426529713.84725,1426529716.93817,1426529720.67083,1426529726.6273,1426529729.38858,1426529732.68836,1426529736.04885,1426529739.04199,1426529742.37053,1426529745.54415,1426529748.46686,1426529751.9141
132540,1,99.120.110.28,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750852,750853,750917,750949,750950,750958,750959,750961,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$246/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$245/0days-B:$250/60days,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1426529743.80013,1426529748.10712,1426529751.55572,1426529755.85766,1426529760.07104,1426529768.07759,1426529772.65923,1426529791.97057,1426529796.85372,1426529804.84153,1426529808.9241,1426529812.28525,1426529816.09137,1426529820.63211,1426529825.1761,1426529830.0671,1426529833.73502,1426529837.8342,1426529843.32281,1426529846.57582
132545,2,24.231.165.50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,524288,524289,655361,655362,688130,688131,696323,696324,698372,698373,698885,699141,699142,699206,699207,699223,699224,699228,699229,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$248/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$247/0days-B:$300/14days,A:$246/0days-B:$300/14days,A:$99/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$98/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$97/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$96/0days-B:$250/90days,A:$247/0days-B:$300/7days,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1426529875.24774,1426529878.88305,1426529882.63439,1426529887.86815,1426529890.68709,1426529893.8928,1426529898.86109,1426529904.2837,1426529906.87294,1426529909.45443,1426529911.88302,1426529914.60759,1426529918.99048,1426529922.48305,1426529925.37174,1426529928.09251,1426529930.91187,1426529934.16645,1426529937.19349,1426529939.82157
132550,3,67.160.143.11,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,524288,524289,655361,720897,720898,737282,737283,737284,739332,740356,740357,740613,740741,740805,740837,740853,740861,740865,740867,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$246/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/7days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$99/0days-B:$150/90days,A:$98/0days-B:$150/90days,A:$248/0days-B:$300/14days,A:$97/0days-B:$150/90days,A:$96/0days-B:$150/90days,A:$245/0days-B:$250/90days,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1426529893.022,1426529897.38602,1426529901.1201,1426529905.35671,1426529910.19482,1426529914.75169,1426529918.23835,1426529925.10373,1426529929.05732,1426529932.24455,1426529937.08814,1426529941.17919,1426529944.10741,1426529949.27766,1426529956.80663,1426529962.03993,1426529965.84624,1426529970.02804,1426529973.20618,1426529976.98655
132542,3,67.191.192.153,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749189,749221,749222,749230,749234,749235,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$248/0days-B:$300/7days,A:$99/0days-B:$150/90days,A:$246/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$98/0days-B:$150/90days,A:$245/0days-B:$300/14days,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1426529926.56995,1426529930.71942,1426529934.95562,1426529938.37512,1426529941.8238,1426529945.77177,1426529950.42892,1426529954.02863,1426529957.7054,1426529963.05736,1426529968.60191,1426529972.13913,1426529975.60339,1426529978.97812,1426529981.75585,1426529985.37604,1426529988.40797,1426529991.48229,1426529999.47951,1426530002.61268
132538,3,23.255.205.186,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,524288,524289,655361,720897,753665,770049,770050,770051,770052,771076,771588,771844,771972,772036,772068,772084,772085,772089,772091,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$246/0days-B:$250/30days,A:$249/0days-B:$250/90days,A:$249/0days-B:$250/30days,A:$247/0days-B:$250/90days,A:$248/0days-B:$250/30days,A:$246/0days-B:$250/90days,A:$247/0days-B:$250/30days,A:$245/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/60days,A:$246/0days-B:$300/7days,A:$248/0days-B:$250/60days,A:$247/0days-B:$250/60days,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1426530057.7046,1426530062.32794,1426530064.88509,1426530067.31913,1426530069.96573,1426530072.62888,1426530075.66312,1426530078.72997,1426530082.00363,1426530086.03056,1426530091.60267,1426530094.92801,1426530098.19129,1426530101.15475,1426530103.93701,1426530106.3474,1426530109.11611,1426530111.55253,1426530114.1019,1426530116.69847
132543,4,98.227.37.32,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,524288,524289,655361,720897,720898,737282,745474,745475,745476,746500,747012,747013,747141,747205,747206,747222,747230,747234,747235,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$100/0days-B:$150/90days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$99/0days-B:$150/90days,A:$120/0days-B:$250/90days,A:$247/0days-B:$300/14days,A:$246/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$245/0days-B:$300/14days,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1426530106.62793,1426530110.00084,1426530113.98867,1426530122.63111,1426530125.84554,1426530129.54272,1426530133.56993,1426530136.95431,1426530140.68456,1426530144.30229,1426530148.25565,1426530151.64908,1426530156.98068,1426530160.97721,1426530165.73957,1426530171.45643,1426530176.28451,1426530184.99999,1426530189.51227,1426530200.18124
132549,2,68.184.110.105,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749315,749443,749507,749508,749509,749510,749511,749513,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$99/0days-B:$150/90days,A:$100/14days-B:$150/90days,A:$247/0days-B:$300/14days,A:$245/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$246/0days-B:$250/90days,A:$247/0days-B:$300/7days,A:$246/0days-B:$300/7days,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1426530178.75572,1426530183.81295,1426530188.32662,1426530194.83317,1426530198.89768,1426530202.87707,1426530206.78858,1426530215.26944,1426530218.69174,1426530223.83379,1426530227.57179,1426530232.80415,1426530237.94071,1426530244.2577,1426530252.90111,1426530258.12803,1426530261.8736,1426530266.25009,1426530271.70692,1426530275.28435
132544,1,71.94.156.233,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,262145,393217,458753,458754,458755,458756,458757,460805,460806,460807,461063,461064,461065,461097,461113,461121,461125,461126,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$250/0days-B:$300/7days,A:$96/0days-B:$250/60days,A:$249/0days-B:$300/7days,A:$80/7days-B:$250/60days,A:$248/0days-B:$300/7days,A:$50/3days-B:$250/60days,A:$245/0days-B:$300/7days,A:$150/3days-B:$250/30days,A:$246/0days-B:$300/7days,A:$50/0days-B:$250/60days,A:$100/0days-B:$250/30days,A:$96/0days-B:$250/30days,A:$247/0days-B:$300/7days,A:$99/0days-B:$250/30days,A:$98/0days-B:$250/30days,A:$120/0days-B:$250/30days,A:$97/0days-B:$250/30days,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1426530191.74723,1426530194.47133,1426530196.91024,1426530199.48434,1426530202.03917,1426530204.48471,1426530207.3619,1426530209.8463,1426530212.80908,1426530215.49194,1426530221.78598,1426530239.99407,1426530245.89708,1426530248.77576,1426530251.53225,1426530258.58835,1426530265.80309,1426530270.91657,1426530299.61605,1426530304.3232
132552,1,69.136.102.113,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749315,749443,749507,749539,749555,749563,749564,749565,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$99/0days-B:$150/90days,A:$100/14days-B:$150/90days,A:$247/0days-B:$300/14days,A:$98/0days-B:$150/90days,A:$97/0days-B:$150/90days,A:$249/0days-B:$250/90days,A:$247/0days-B:$250/90days,A:$248/0days-B:$250/30days,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1426530260.37181,1426530266.00051,1426530270.37042,1426530275.00613,1426530278.2805,1426530281.9571,1426530286.75442,1426530292.4501,1426530295.99803,1426530301.47219,1426530305.6681,1426530308.73165,1426530313.17387,1426530316.76584,1426530321.14275,1426530325.61447,1426530328.81155,1426530333.21988,1426530336.78914,1426530340.76204
132547,4,98.200.157.85,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,524288,524289,655361,720897,720898,737282,745474,745475,745476,745477,745989,745990,746118,746182,746214,746215,746223,746227,746228,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$100/0days-B:$150/90days,A:$246/0days-B:$300/7days,A:$120/0days-B:$250/90days,A:$245/0days-B:$300/7days,A:$99/0days-B:$150/90days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$97/0days-B:$150/90days,A:$247/0days-B:$300/14days,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1426530314.38899,1426530320.53541,1426530324.85868,1426530328.9402,1426530332.25255,1426530336.76773,1426530341.78306,1426530346.38146,1426530350.39586,1426530353.47321,1426530359.52584,1426530368.63114,1426530373.22939,1426530376.18626,1426530379.37763,1426530384.5992,1426530388.8923,1426530392.28048,1426530396.86348,1426530401.90947
132541,2,72.95.159.246,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,262145,262146,327682,360450,376834,376835,380931,380932,380933,380934,381190,381318,381319,381320,381336,381344,381345,381346,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$150/0days-B:$300/14days,A:$245/0days-B:$300/7days,A:$246/0days-B:$300/7days,A:$50/3days-B:$250/60days,A:$247/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$98/0days-B:$250/30days,A:$96/0days-B:$250/30days,A:$249/0days-B:$300/7days,A:$250/0days-B:$300/7days,A:$97/0days-B:$250/30days,A:$99/0days-B:$250/30days,A:$80/0days-B:$250/30days,A:$100/0days-B:$250/30days,A:$150/3days-B:$250/30days,A:$30/0days-B:$250/60days,A:$120/0days-B:$150/3days,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1426530461.14335,1426530464.91872,1426530467.5333,1426530470.96765,1426530475.0591,1426530479.51576,1426530482.98764,1426530492.53442,1426530496.47871,1426530500.09544,1426530506.17224,1426530510.33975,1426530513.12823,1426530516.98529,1426530521.12909,1426530525.97752,1426530531.95017,1426530537.06459,1426530539.71102,1426530543.53804
132546,3,129.252.33.12,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,524288,524289,655361,655362,655363,671747,679939,679940,681988,681989,682501,682757,682885,682949,682981,682997,683005,683009,683011,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$247/0days-B:$300/14days,A:$246/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$99/0days-B:$250/90days,A:$150/0days-B:$250/60days,A:$249/0days-B:$300/7days,A:$98/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$97/0days-B:$250/90days,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1426530517.38718,1426530522.06606,1426530526.18131,1426530535.76535,1426530541.17843,1426530549.77103,1426530553.49636,1426530557.38301,1426530563.87544,1426530570.40215,1426530574.99277,1426530579.27404,1426530585.42209,1426530589.23025,1426530593.56698,1426530597.21008,1426530601.25149,1426530604.8336,1426530608.12285,1426530611.79293
132554,3,66.191.19.50,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,524288,786432,786433,786434,786435,786436,786437,786438,786439,786440,786952,786953,786954,787018,787050,787066,787067,787071,787073,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$249/0days-B:$250/30days,A:$249/0days-B:$250/90days,A:$248/0days-B:$250/30days,A:$247/0days-B:$250/30days,A:$247/0days-B:$250/90days,A:$246/0days-B:$250/30days,A:$245/0days-B:$250/30days,A:$246/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$245/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$246/0days-B:$300/7days,A:$250/0days-B:$300/14days,A:$245/0days-B:$300/7days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1426530565.13476,1426530567.48644,1426530570.09407,1426530574.09071,1426530575.68642,1426530578.11997,1426530580.29865,1426530582.69333,1426530584.26357,1426530586.51884,1426530588.21108,1426530592.50701,1426530595.43783,1426530598.02331,1426530600.64447,1426530602.95139,1426530604.77409,1426530606.29566,1426530608.99407,1426530617.80182
132551,4,71.168.198.28,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,524288,524289,655361,720897,753665,770049,770050,770051,772099,772100,772101,772102,772103,772104,772136,772152,772160,772164,772166,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$246/0days-B:$250/30days,A:$249/0days-B:$250/90days,A:$249/0days-B:$250/30days,A:$247/0days-B:$250/90days,A:$246/0days-B:$250/90days,A:$248/0days-B:$250/30days,A:$247/0days-B:$250/30days,A:$245/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$246/0days-B:$300/7days,A:$250/0days-B:$300/14days,A:$245/0days-B:$300/7days,A:$245/0days-B:$250/60days,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1426530717.01513,1426530720.81188,1426530723.5431,1426530726.52377,1426530728.67669,1426530731.93344,1426530734.97461,1426530738.17854,1426530740.94958,1426530745.7865,1426530749.85742,1426530753.11462,1426530757.86423,1426530762.24243,1426530765.35837,1426530768.12355,1426530770.53825,1426530772.91608,1426530775.42657,1426530778.62934
