"","V1"
"4747",-819.023708865809
"4748",-831.009763149445
"4749",-823.880752091089
"4750",-824.855363883754
"4751",-798.928825020084
"4752",-812.040045957535
"4753",-798.360141676038
"4754",-785.405581363995
"4755",-796.00028567609
"4756",-780.39432042235
"4757",-756.511535048228
"4758",-771.419064202218
"4759",-833.681417674453
"4760",-803.380608616099
"4761",-817.814220297588
"4762",-816.835574722559
"4763",-814.001225524515
"4764",-819.694304687401
"4765",-824.57170250058
"4766",-808.837599136965
"4767",-794.337091365451
"4768",-784.965638904035
"4769",-783.333638512598
"4770",-812.566775204913
"4771",-809.689290258366
"4772",-819.691953000084
"4773",-786.812355919118
"4774",-782.793969579655
"4775",-783.167418508442
"4776",-798.302976175597
"4777",-806.718346307789
"4778",-834.875694223505
"4779",-816.085518184745
"4780",-814.118429797622
"4781",-803.402596952045
"4782",-811.155733667088
"4783",-804.591976695023
"4784",-796.573854325369
"4785",-804.346724370584
"4786",-798.097439573211
"4787",-815.84881499564
"4788",-805.090627700764
"4789",-825.682637561611
"4790",-811.525118620995
"4791",-826.424189261702
"4792",-802.243380558324
"4793",-803.383309063543
"4794",-804.533766028596
"4795",-788.845885176625
"4796",-786.419575265935
"4797",-799.219461653602
"4798",-803.408839868876
"4799",-825.206180409936
"4800",-816.648636174795
"4801",-803.942379952621
"4802",-796.792636069586
"4803",-801.552884472136
"4804",-782.392927864586
"4805",-786.248407713702
"4806",-790.429686048052
"4807",-804.744637640623
"4808",-797.02162071896
"4809",-793.928709086998
"4810",-793.715652438041
"4811",-798.396471584721
"4812",-791.104208454138
"4813",-820.121938407568
"4814",-811.877356014777
"4815",-788.706686225825
"4816",-798.014946085684
"4817",-798.635167518
"4818",-802.6684067613
"4819",-810.4776610488
"4820",-768.472020771377
"4821",-795.734773296262
"4822",-813.273095047279
"4823",-794.102771617069
"4824",-806.125928314653
"4825",-791.85664349378
"4826",-803.50382836288
"4827",-797.657450078627
"4828",-797.008700321106
"4829",-787.086128132318
"4830",-798.722100903041
"4831",-817.448511921637
"4832",-796.714419132597
"4833",-785.518825284215
"4834",-781.582351056094
"4835",-782.380826737987
"4836",-774.245556827203
"4837",-796.810416181489
"4838",-785.8833042935
"4839",-813.882350863328
"4840",-823.964251260051
"4841",-831.825522443037
"4842",-834.111563857887
"4843",-818.057587452575
"4844",-829.349718369455
"4845",-830.311158208689
"4846",-804.688695108614
"4847",-799.783607854754
"4848",-791.540917075237
"4849",-776.219718613686
"4850",-781.291830324048
"4851",-798.73339395563
"4852",-797.835935290791
"4853",-810.922817461891
"4854",-804.700533906895
"4855",-804.918677889751
"4856",-779.115420373344
"4857",-788.194323596571
"4858",-779.576037074874
"4859",-781.259291097942
"4860",-810.698745846482
"4861",-841.514373645956
"4862",-812.673830160302
"4863",-801.899479601576
"4864",-789.360221838572
"4865",-798.589385729892
"4866",-790.327085882452
"4867",-806.37025127216
"4868",-788.513727522097
"4869",-800.592831656945
"4870",-807.259736352472
"4871",-782.059602823001
"4872",-784.824267693249
"4873",-782.623141523246
"4874",-787.654198941484
"4875",-781.545870838562
"4876",-799.568667498842
"4877",-789.459358404357
"4878",-801.285769409424
"4879",-798.676612713615
"4880",-794.418339328704
"4881",-784.624721516648
"4882",-775.728802832194
"4883",-783.342111485415
"4884",-789.816852219594
"4885",-783.235584728606
"4886",-785.905291893696
"4887",-786.738436315499
"4888",-785.218691372111
"4889",-822.206146043975
"4890",-817.037302794771
"4891",-819.745703116882
"4892",-832.979965298346
"4893",-846.438818723662
"4894",-825.940239229549
"4895",-825.534570431716
"4896",-829.815773738098
"4897",-822.108707920478
"4898",-800.309542979117
"4899",-808.484478960037
"4900",-797.509225472725
"4901",-782.795082389591
"4902",-784.565906031483
"4903",-805.100074800285
"4904",-799.955749372559
"4905",-798.766038709352
"4906",-802.894128755746
"4907",-805.770675082563
"4908",-809.899546007899
"4909",-797.169384817471
"4910",-795.012209491776
"4911",-799.894005180975
"4912",-783.232381495655
"4913",-793.624660812806
"4914",-806.796120448244
"4915",-812.150332559572
"4916",-798.980811580544
"4917",-805.579426959309
"4918",-809.229085721506
"4919",-808.559063315067
"4920",-796.686906608229
"4921",-793.258983348344
"4922",-793.618284160338
"4923",-797.839269016928
"4924",-771.783634519116
"4925",-782.04948561162
"4926",-791.173462164757
"4927",-792.407011315107
"4928",-814.169692139875
"4929",-817.432311441511
"4930",-817.310020161643
"4931",-795.592838360943
"4932",-820.396170150211
"4933",-792.850854119372
"4934",-805.470438002132
"4935",-807.313672376071
"4936",-797.330129316782
"4937",-802.255063932421
"4938",-788.679619327531
"4939",-807.683853992576
"4940",-790.670702258696
"4941",-823.539769653952
"4942",-804.818134954521
"4943",-794.652630419462
"4944",-795.726476516773
"4945",-797.907301758552
"4946",-801.652003331922
"4947",-797.495820352427
"4948",-789.294572080969
"4949",-779.378210248607
"4950",-805.314083478451
"4951",-810.584467226307
"4952",-799.901343241767
"4953",-802.811472537488
"4954",-781.373059111532
"4955",-804.804717663283
"4956",-799.051567960623
"4957",-824.381717430661
"4958",-829.98757553672
"4959",-843.92301466517
"4960",-821.786338537441
"4961",-799.648384272791
"4962",-772.413312283414
"4963",-782.736244506582
"4964",-766.458805105656
"4965",-785.10832503067
"4966",-783.397905131346
"4967",-798.347815903608
"4968",-785.454941997088
"4969",-792.541862707621
"4970",-812.326942436988
"4971",-799.379028734812
"4972",-810.85190506047
"4973",-801.352810796463
"4974",-789.512291239023
"4975",-791.631118765296
"4976",-800.924296622908
"4977",-807.241891631667
"4978",-824.424523598215
"4979",-845.464073280473
"4980",-817.051008438881
"4981",-806.878478465993
"4982",-798.635993099277
"4983",-829.420699202127
"4984",-806.069232984247
"4985",-810.031924581043
"4986",-805.430098646822
"4987",-817.000066544098
"4988",-814.834272271719
"4989",-821.056520694289
"4990",-821.398808488624
"4991",-828.298871563249
"4992",-819.760937182147
"4993",-803.143038429036
"4994",-796.260865356026
"4995",-805.748464123482
"4996",-794.956597967119
"4997",-793.075039900502
"4998",-813.098682208594
"4999",-796.108377157943
"5000",-774.142755270945
